item_id|title|category|start_time|end_time|seller_user_id|final_price|winner_id
AUC00375|Hot Wheels Mega Garage (Like New)|Toys & Games|2025-04-09T00:00:00Z|2025-04-11T00:00:00Z|justin33|73.99|imitchell
AUC00376|Monopoly Classic Edition (2022 Model)|Toys & Games|2025-02-11T00:00:00Z|2025-02-14T00:00:00Z|ibowman|116.2|berryandrea
AUC00377|Vintage Concert Poster|Collectibles|2025-03-26T00:00:00Z|2025-03-28T00:00:00Z|alexandria47|79.67|melissagonzalez
AUC00378|Rare Pokémon Charizard Card (Like New)|Collectibles|2025-03-18T00:00:00Z|2025-03-21T00:00:00Z|paultorres|244.87|adamsjohn
AUC00379|Zara Wool Coat (Used)|Fashion|2025-07-28T00:00:00Z|2025-07-29T00:00:00Z|jason87|107.68|jenniferstevens
AUC00380|Sony WH-1000XM4|Electronics|2025-04-08T00:00:00Z|2025-04-10T00:00:00Z|heberttom|159.8|drice
AUC00381|IKEA LINNMON Desk (2022 Model)|Home & Garden|2025-03-31T00:00:00Z|2025-04-02T00:00:00Z|johnsnyder|140.44|ocalhoun
AUC00382|To Kill a Mockingbird (Rare)|Books|2025-05-14T00:00:00Z|2025-05-17T00:00:00Z|gina54|105.73|timothy46
AUC00383|Samsung Galaxy S22 (2022 Model)|Electronics|2025-05-15T00:00:00Z|2025-05-16T00:00:00Z|kennethhall|164.57|karen61
AUC00384|Hot Wheels Mega Garage (Like New)|Toys & Games|2025-01-22T00:00:00Z|2025-01-25T00:00:00Z|willisangela|131.96|darrell42
AUC00385|Philips Hue Starter Kit (2022 Model)|Home & Garden|2025-06-19T00:00:00Z|2025-06-20T00:00:00Z|iwright|118.2|robertbenton
AUC00386|Funko Pop Marvel Collection (Rare)|Collectibles|2025-03-19T00:00:00Z|2025-03-20T00:00:00Z|jodi02|161.58|jeremykline
AUC00387|The Great Gatsby (Like New)|Books|2025-02-12T00:00:00Z|2025-02-15T00:00:00Z|taylorjessica|102.62|uwhitney
AUC00388|Nespresso Vertuo Coffee Machine (2022 Model)|Home & Garden|2025-04-17T00:00:00Z|2025-04-20T00:00:00Z|daniel28|103.02|qgoodwin
AUC00389|Apple Watch Series 8 (Like New)|Electronics|2025-06-20T00:00:00Z|2025-06-21T00:00:00Z|harriskrystal|128.81|cburch
AUC00390|Sony WH-1000XM4|Electronics|2025-02-14T00:00:00Z|2025-02-15T00:00:00Z|christensenamy|77.83|websterdawn
AUC00391|Levi's 501 Jeans (Used)|Fashion|2025-02-10T00:00:00Z|2025-02-11T00:00:00Z|diana93|134.08|allenbrad
AUC00392|Philips Hue Starter Kit|Home & Garden|2025-06-28T00:00:00Z|2025-06-29T00:00:00Z|tracyhall|120.34|turnernancy
AUC00393|Zara Wool Coat (Used)|Fashion|2025-08-27T00:00:00Z|2025-08-28T00:00:00Z|william82|163.02|turnertanya
AUC00394|Apple iPhone 13 Pro (Used)|Electronics|2025-03-08T00:00:00Z|2025-03-09T00:00:00Z|alyssasmith|191.48|idelgado
AUC00395|Nespresso Vertuo Coffee Machine|Home & Garden|2025-01-28T00:00:00Z|2025-01-30T00:00:00Z|bwise|112.58|jaredsimmons
AUC00396|To Kill a Mockingbird (Used)|Books|2025-01-14T00:00:00Z|2025-01-16T00:00:00Z|ndavis|52.53|acastillo
AUC00397|IKEA LINNMON Desk (Like New)|Home & Garden|2025-06-27T00:00:00Z|2025-06-28T00:00:00Z|millerelizabeth|151.67|terrysamuel
AUC00398|Bosch Cordless Drill (Used)|Home & Garden|2025-07-05T00:00:00Z|2025-07-06T00:00:00Z|fieldschad|78.51|robinsonkatrina
AUC00399|Philips Hue Starter Kit (Rare)|Home & Garden|2025-07-24T00:00:00Z|2025-07-26T00:00:00Z|serranojuan|96.19|dylan82
AUC00400|Atomic Habits (2022 Model)|Books|2025-02-24T00:00:00Z|2025-02-26T00:00:00Z|john91|73.67|wheelerricardo
AUC00401|Casio G-Shock Watch|Fashion|2025-05-11T00:00:00Z|2025-05-13T00:00:00Z|wreynolds|166.73|adriana87
AUC00402|Adidas Ultraboost (Like New)|Fashion|2025-05-21T00:00:00Z|2025-05-22T00:00:00Z|charles98|170.92|jacob75
AUC00403|Dyson V11 Vacuum Cleaner|Home & Garden|2025-06-24T00:00:00Z|2025-06-25T00:00:00Z|nicholas50|141.34|apotts
AUC00404|Apple Watch Series 8 (Like New)|Electronics|2025-06-07T00:00:00Z|2025-06-10T00:00:00Z|mbrown|50.17|sarah67
AUC00405|Harry Potter and the Philosopher's Stone (1st Ed.) (Used)|Books|2025-02-04T00:00:00Z|2025-02-05T00:00:00Z|yowens|235.87|latoyawarren
AUC00406|To Kill a Mockingbird|Books|2025-07-04T00:00:00Z|2025-07-06T00:00:00Z|robertbrown|36.53|ccampbell
AUC00407|Apple Watch Series 8 (2022 Model)|Electronics|2025-05-21T00:00:00Z|2025-05-22T00:00:00Z|obrooks|107.3|igonzalez
AUC00408|Sapiens: A Brief History of Humankind (Rare)|Books|2025-06-03T00:00:00Z|2025-06-04T00:00:00Z|cjackson|132.4|dorothy63
AUC00409|Samsung Galaxy S22 (2022 Model)|Electronics|2025-04-22T00:00:00Z|2025-04-24T00:00:00Z|perkinselizabeth|151.69|teresachambers
AUC00410|Apple iPhone 13 Pro (Like New)|Electronics|2025-03-04T00:00:00Z|2025-03-05T00:00:00Z|jsmith|92.39|xwright
AUC00411|Harry Potter and the Philosopher's Stone (1st Ed.) (Used)|Books|2025-03-20T00:00:00Z|2025-03-22T00:00:00Z|boonecarl|236.52|nicole10
AUC00412|Antique Pocket Watch (2022 Model)|Collectibles|2025-05-17T00:00:00Z|2025-05-19T00:00:00Z|danielmartin|120.34|qsalazar
AUC00413|Samsung Galaxy S22|Electronics|2025-07-21T00:00:00Z|2025-07-23T00:00:00Z|acox|37.74|lindamyers
AUC00414|Harry Potter and the Philosopher's Stone (1st Ed.) (Like New)|Books|2025-06-01T00:00:00Z|2025-06-02T00:00:00Z|ronald31|176.99|gnelson
AUC00415|Samsung Galaxy S22 (Used)|Electronics|2025-03-01T00:00:00Z|2025-03-03T00:00:00Z|lori07|143.22|emilymartinez
AUC00416|Rare Pokémon Charizard Card (Rare)|Collectibles|2025-02-20T00:00:00Z|2025-02-23T00:00:00Z|angel19|163.53|james93
AUC00417|GoPro Hero 10 (Used)|Electronics|2025-05-08T00:00:00Z|2025-05-10T00:00:00Z|crystal82|134.93|hhunt
AUC00418|Bosch Cordless Drill (Like New)|Home & Garden|2025-07-29T00:00:00Z|2025-07-30T00:00:00Z|areed|225.37|joseph59
AUC00419|Barbie Dreamhouse (2022 Model)|Toys & Games|2025-08-06T00:00:00Z|2025-08-09T00:00:00Z|crystaljordan|121.65|brownthomas
AUC00420|Dyson V11 Vacuum Cleaner (Used)|Home & Garden|2025-06-20T00:00:00Z|2025-06-21T00:00:00Z|marcusmoore|193.79|robert03
AUC00421|Apple Watch Series 8 (Used)|Electronics|2025-03-30T00:00:00Z|2025-03-31T00:00:00Z|mariaking|103.42|roseharris
AUC00422|GoPro Hero 10 (Rare)|Electronics|2025-01-02T00:00:00Z|2025-01-04T00:00:00Z|seth11|79.91|johnjohnson
AUC00423|Apple iPhone 13 Pro|Electronics|2025-06-10T00:00:00Z|2025-06-12T00:00:00Z|ashleyhaley|65.59|serranoandrew
AUC00424|Hot Wheels Mega Garage (Used)|Toys & Games|2025-06-24T00:00:00Z|2025-06-25T00:00:00Z|mitchellrobert|230.62|sanchezdonna
AUC00425|Nike Air Force 1 (Rare)|Fashion|2025-06-17T00:00:00Z|2025-06-19T00:00:00Z|russoemily|83.35|sierra89
AUC00426|Dell XPS 13 Laptop (2022 Model)|Electronics|2025-01-14T00:00:00Z|2025-01-17T00:00:00Z|davisbonnie|25.78|mark34
AUC00427|Samsung Galaxy S22 (Like New)|Electronics|2025-03-20T00:00:00Z|2025-03-22T00:00:00Z|medinaanne|148.34|ogriffin
AUC00428|Nike Air Force 1 (Rare)|Fashion|2025-06-23T00:00:00Z|2025-06-26T00:00:00Z|andrewstammy|58.71|jenniferpetersen
AUC00429|Dyson V11 Vacuum Cleaner (Used)|Home & Garden|2025-02-28T00:00:00Z|2025-03-01T00:00:00Z|bherring|106.4|emilyboyle
AUC00430|Harry Potter and the Philosopher's Stone (1st Ed.) (Rare)|Books|2025-03-20T00:00:00Z|2025-03-23T00:00:00Z|harrisamanda|154.75|willie60
AUC00431|The Lean Startup (2022 Model)|Books|2025-07-27T00:00:00Z|2025-07-30T00:00:00Z|ryan66|107.71|tanya61
AUC00432|Casio G-Shock Watch (Rare)|Fashion|2025-07-21T00:00:00Z|2025-07-24T00:00:00Z|hernandezdebra|185.52|reynoldsmatthew
AUC00433|LEGO Star Wars Millennium Falcon (Rare)|Toys & Games|2025-05-15T00:00:00Z|2025-05-17T00:00:00Z|grosstiffany|206.53|cranekyle
AUC00434|IKEA LINNMON Desk|Home & Garden|2025-04-11T00:00:00Z|2025-04-12T00:00:00Z|skelly|57.23|heather49
AUC00435|Bosch Cordless Drill|Home & Garden|2025-05-10T00:00:00Z|2025-05-11T00:00:00Z|mewing|121.72|owilson
AUC00436|Nespresso Vertuo Coffee Machine|Home & Garden|2025-05-28T00:00:00Z|2025-05-31T00:00:00Z|juliegilbert|126.74|zacharyperez
AUC00437|Atomic Habits (Rare)|Books|2025-03-05T00:00:00Z|2025-03-08T00:00:00Z|gcontreras|80.82|jacquelinejohnson
AUC00438|IKEA LINNMON Desk (Rare)|Home & Garden|2025-07-19T00:00:00Z|2025-07-20T00:00:00Z|yvettebell|88.21|crystalrodriguez
AUC00439|Apple Watch Series 8 (2022 Model)|Electronics|2025-05-01T00:00:00Z|2025-05-02T00:00:00Z|jgomez|63.23|lopezchad
AUC00440|LEGO Star Wars Millennium Falcon (2022 Model)|Toys & Games|2025-03-13T00:00:00Z|2025-03-14T00:00:00Z|hansenkim|59.3|martinezpatricia
AUC00441|Michael Jordan Rookie Card (Rare)|Collectibles|2025-02-09T00:00:00Z|2025-02-12T00:00:00Z|angelaanderson|29.77|ubarnes
AUC00442|Nintendo Switch (Used)|Toys & Games|2025-07-18T00:00:00Z|2025-07-21T00:00:00Z|tannerhanson|38.93|caitlinbradley
AUC00443|Uno Card Game (Rare)|Toys & Games|2025-07-11T00:00:00Z|2025-07-12T00:00:00Z|nancy84|166.15|patriciagreene
AUC00444|Louis Vuitton Neverfull Bag (Used)|Fashion|2025-01-06T00:00:00Z|2025-01-08T00:00:00Z|pamela66|312.71|bakerdebra
AUC00445|Vintage Concert Poster (Like New)|Collectibles|2025-03-14T00:00:00Z|2025-03-17T00:00:00Z|martinjessica|232.5|nathanmckay
AUC00446|Harry Potter and the Philosopher's Stone (1st Ed.)|Books|2025-04-12T00:00:00Z|2025-04-14T00:00:00Z|james70|91.89|piercechristopher
AUC00447|Philips Hue Starter Kit (Used)|Home & Garden|2025-02-13T00:00:00Z|2025-02-15T00:00:00Z|mariah87|238.45|xglenn
AUC00448|Louis Vuitton Neverfull Bag (Used)|Fashion|2025-06-16T00:00:00Z|2025-06-19T00:00:00Z|nward|69.04|yeseniamoyer
AUC00449|IKEA LINNMON Desk|Home & Garden|2025-05-13T00:00:00Z|2025-05-16T00:00:00Z|suzannecannon|52.79|ldiaz
AUC00450|Barbie Dreamhouse (Rare)|Toys & Games|2025-02-28T00:00:00Z|2025-03-01T00:00:00Z|whiteangela|167.51|browndaniel
AUC00451|Apple iPhone 13 Pro|Electronics|2025-03-09T00:00:00Z|2025-03-10T00:00:00Z|fgutierrez|116.57|jennifer17
AUC00452|Dyson V11 Vacuum Cleaner (Like New)|Home & Garden|2025-02-15T00:00:00Z|2025-02-17T00:00:00Z|rstone|47.82|jonesgregory
AUC00453|Bosch Cordless Drill (2022 Model)|Home & Garden|2025-05-13T00:00:00Z|2025-05-15T00:00:00Z|lwagner|85.67|pauldavis
AUC00454|Atomic Habits (Like New)|Books|2025-02-17T00:00:00Z|2025-02-19T00:00:00Z|fjohnson|132.35|traviswright
AUC00455|Nespresso Vertuo Coffee Machine (Rare)|Home & Garden|2025-04-16T00:00:00Z|2025-04-18T00:00:00Z|valeriewagner|190.84|markodom
AUC00456|LEGO Star Wars Millennium Falcon (Like New)|Toys & Games|2025-03-22T00:00:00Z|2025-03-24T00:00:00Z|vmiller|24.95|yrice
AUC00457|LEGO Star Wars Millennium Falcon (Rare)|Toys & Games|2025-07-16T00:00:00Z|2025-07-19T00:00:00Z|kellyjeffrey|88.43|lgonzales
AUC00458|Hot Wheels Mega Garage (Like New)|Toys & Games|2025-07-17T00:00:00Z|2025-07-20T00:00:00Z|samuelwebb|183.94|janetanderson
AUC00459|Dell XPS 13 Laptop (2022 Model)|Electronics|2025-06-25T00:00:00Z|2025-06-28T00:00:00Z|jonesscott|127.83|cervantesalan
AUC00460|Louis Vuitton Neverfull Bag (Used)|Fashion|2025-06-05T00:00:00Z|2025-06-06T00:00:00Z|cookjoseph|179.62|ashleyscott
AUC00461|The Lean Startup (Rare)|Books|2025-05-31T00:00:00Z|2025-06-03T00:00:00Z|margaretsmith|119.83|paullopez
AUC00462|Casio G-Shock Watch (2022 Model)|Fashion|2025-02-14T00:00:00Z|2025-02-15T00:00:00Z|jonesangela|175.58|kylecook
AUC00463|Bosch Cordless Drill (Like New)|Home & Garden|2025-02-01T00:00:00Z|2025-02-02T00:00:00Z|xjohnston|90.5|thall
AUC00464|Bosch Cordless Drill|Home & Garden|2025-02-15T00:00:00Z|2025-02-16T00:00:00Z|kevin17|106.41|hprice
AUC00465|Dell XPS 13 Laptop (Rare)|Electronics|2025-05-31T00:00:00Z|2025-06-01T00:00:00Z|davismarc|103.82|monroelinda
AUC00466|Uno Card Game (Like New)|Toys & Games|2025-01-11T00:00:00Z|2025-01-14T00:00:00Z|hrobbins|16.7|andrew87
AUC00467|Casio G-Shock Watch (2022 Model)|Fashion|2025-03-09T00:00:00Z|2025-03-11T00:00:00Z|jeremy39|30.66|margaret83
AUC00468|Uno Card Game (2022 Model)|Toys & Games|2025-02-07T00:00:00Z|2025-02-10T00:00:00Z|ftaylor|105.31|wilsonsydney
AUC00469|Samsung Galaxy S22 (2022 Model)|Electronics|2025-05-23T00:00:00Z|2025-05-24T00:00:00Z|rthompson|195.58|clarkbrandon
AUC00470|Apple Watch Series 8 (2022 Model)|Electronics|2025-05-15T00:00:00Z|2025-05-17T00:00:00Z|caroline25|120.54|mitchellhannah
AUC00471|Philips Hue Starter Kit|Home & Garden|2025-07-15T00:00:00Z|2025-07-18T00:00:00Z|adam08|30.1|charlesmckee
AUC00472|Philips Hue Starter Kit (Used)|Home & Garden|2025-03-24T00:00:00Z|2025-03-25T00:00:00Z|middletonjennifer|71.2|xthompson
AUC00473|Rare Pokémon Charizard Card (Like New)|Collectibles|2025-05-28T00:00:00Z|2025-05-29T00:00:00Z|rebecca27|251.6|randerson
AUC00474|Sony WH-1000XM4 (Like New)|Electronics|2025-05-25T00:00:00Z|2025-05-27T00:00:00Z|calvin72|46.66|richard48
AUC00475|Nespresso Vertuo Coffee Machine (Rare)|Home & Garden|2025-03-02T00:00:00Z|2025-03-05T00:00:00Z|victoria02|127.24|wilsonmorgan
AUC00476|IKEA LINNMON Desk (Rare)|Home & Garden|2025-02-04T00:00:00Z|2025-02-07T00:00:00Z|samantha48|40.84|tara60
AUC00477|Adidas Ultraboost (Used)|Fashion|2025-04-13T00:00:00Z|2025-04-16T00:00:00Z|murillojohn|231.32|campbellbrian
AUC00478|Vintage Concert Poster (2022 Model)|Collectibles|2025-04-04T00:00:00Z|2025-04-05T00:00:00Z|john64|82.28|janettaylor
AUC00479|Louis Vuitton Neverfull Bag (2022 Model)|Fashion|2025-02-14T00:00:00Z|2025-02-17T00:00:00Z|kathywalker|69.5|davidjarvis
AUC00480|Nike Air Force 1 (Used)|Fashion|2025-04-18T00:00:00Z|2025-04-20T00:00:00Z|gomezgordon|306.46|brooke51
AUC00481|Apple iPhone 13 Pro (Rare)|Electronics|2025-08-03T00:00:00Z|2025-08-04T00:00:00Z|uconner|152.31|vbrown
AUC00482|Sapiens: A Brief History of Humankind (2022 Model)|Books|2025-07-25T00:00:00Z|2025-07-27T00:00:00Z|brittanyhurst|285.5|renee58
AUC00483|The Great Gatsby (Rare)|Books|2025-01-17T00:00:00Z|2025-01-20T00:00:00Z|kellytimothy|64.8|stephanieshaffer
AUC00484|Apple Watch Series 8 (Rare)|Electronics|2025-08-12T00:00:00Z|2025-08-14T00:00:00Z|jameshayes|89.45|twebster
AUC00485|GoPro Hero 10 (Used)|Electronics|2025-07-06T00:00:00Z|2025-07-08T00:00:00Z|zachary13|78.44|jonathon69
AUC00486|Nike Air Force 1|Fashion|2025-06-10T00:00:00Z|2025-06-12T00:00:00Z|vspence|149.37|kanderson
AUC00487|Nike Air Force 1|Fashion|2025-08-21T00:00:00Z|2025-08-22T00:00:00Z|josearmstrong|68.56|smithlisa
AUC00488|Weber Spirit II Gas Grill (2022 Model)|Home & Garden|2025-03-05T00:00:00Z|2025-03-07T00:00:00Z|molly35|193.1|smithjames
AUC00489|Dell XPS 13 Laptop|Electronics|2025-01-05T00:00:00Z|2025-01-07T00:00:00Z|gomezwillie|145.18|vtaylor
AUC00490|Sapiens: A Brief History of Humankind|Books|2025-06-03T00:00:00Z|2025-06-06T00:00:00Z|baxterrobyn|86.05|carlos80
AUC00491|Harry Potter and the Philosopher's Stone (1st Ed.)|Books|2025-01-26T00:00:00Z|2025-01-28T00:00:00Z|brian06|70.44|christophersaunders
AUC00492|GoPro Hero 10 (Used)|Electronics|2025-07-17T00:00:00Z|2025-07-20T00:00:00Z|felicia32|106.91|churchkristi
AUC00493|Apple Watch Series 8 (Like New)|Electronics|2025-07-16T00:00:00Z|2025-07-18T00:00:00Z|natalieporter|153.63|lwallace
AUC00494|LEGO Star Wars Millennium Falcon|Toys & Games|2025-01-31T00:00:00Z|2025-02-01T00:00:00Z|elizabeth35|104.08|xrogers
AUC00495|Apple Watch Series 8 (2022 Model)|Electronics|2025-02-09T00:00:00Z|2025-02-12T00:00:00Z|johnwerner|97.17|jessicadonovan
AUC00496|Levi's 501 Jeans (2022 Model)|Fashion|2025-04-03T00:00:00Z|2025-04-04T00:00:00Z|berrysusan|217.51|robertthompson
AUC00497|Atomic Habits (Used)|Books|2025-01-01T00:00:00Z|2025-01-03T00:00:00Z|swood|191.66|chandlerkara
AUC00498|1980s Comic Book Set (2022 Model)|Collectibles|2025-08-21T00:00:00Z|2025-08-24T00:00:00Z|elizabethparker|54.83|ryan01
AUC00499|Apple Watch Series 8 (Like New)|Electronics|2025-06-25T00:00:00Z|2025-06-26T00:00:00Z|daniel49|98.12|joshuasmith
AUC00500|To Kill a Mockingbird (Rare)|Books|2025-08-21T00:00:00Z|2025-08-24T00:00:00Z|leslie25|266.03|robertanthony
AUC00501|LEGO Star Wars Millennium Falcon|Toys & Games|2025-05-28T00:00:00Z|2025-05-31T00:00:00Z|iellis|312.17|josephgonzales
AUC00502|Harry Potter and the Philosopher's Stone (1st Ed.) (2022 Model)|Books|2025-05-27T00:00:00Z|2025-05-29T00:00:00Z|douglasday|156.44|wneal
AUC00503|Atomic Habits (Used)|Books|2025-07-24T00:00:00Z|2025-07-26T00:00:00Z|jesus80|93.67|tbush
AUC00504|LEGO Star Wars Millennium Falcon (Like New)|Toys & Games|2025-01-17T00:00:00Z|2025-01-19T00:00:00Z|qsnow|97.97|kristinparrish
AUC00505|Antique Pocket Watch (Used)|Collectibles|2025-05-14T00:00:00Z|2025-05-15T00:00:00Z|brownmark|48.65|campbellheather
AUC00506|The Lean Startup (Rare)|Books|2025-02-11T00:00:00Z|2025-02-12T00:00:00Z|sguerrero|32.61|michellehill
AUC00507|Sapiens: A Brief History of Humankind (Like New)|Books|2025-07-11T00:00:00Z|2025-07-12T00:00:00Z|mjohnson|163.07|allison59
AUC00508|Bosch Cordless Drill (Rare)|Home & Garden|2025-03-26T00:00:00Z|2025-03-29T00:00:00Z|lewiskathy|80.52|kimberlyesparza
AUC00509|Atomic Habits|Books|2025-08-20T00:00:00Z|2025-08-23T00:00:00Z|crystal19|57.51|brucedavidson
AUC00510|Sony WH-1000XM4 (2022 Model)|Electronics|2025-02-20T00:00:00Z|2025-02-21T00:00:00Z|jonesyvonne|255.53|davilajames
AUC00511|Uno Card Game (Like New)|Toys & Games|2025-06-21T00:00:00Z|2025-06-22T00:00:00Z|matthew12|88.74|smithcrystal
AUC00512|Hot Wheels Mega Garage (2022 Model)|Toys & Games|2025-02-26T00:00:00Z|2025-02-27T00:00:00Z|johnpage|67.34|kevin28
AUC00513|Apple iPhone 13 Pro|Electronics|2025-08-18T00:00:00Z|2025-08-19T00:00:00Z|stevensonjessica|189.76|millerdavid
AUC00514|GoPro Hero 10 (Like New)|Electronics|2025-02-21T00:00:00Z|2025-02-22T00:00:00Z|scott86|116.44|santosjohn
AUC00515|Funko Pop Marvel Collection (Rare)|Collectibles|2025-04-19T00:00:00Z|2025-04-20T00:00:00Z|zdavis|96.59|melissa78
AUC00516|Monopoly Classic Edition (Like New)|Toys & Games|2025-03-11T00:00:00Z|2025-03-14T00:00:00Z|zshaw|172.85|caleb98
AUC00517|The Great Gatsby (Like New)|Books|2025-05-03T00:00:00Z|2025-05-06T00:00:00Z|baileytina|139.92|mallory30
AUC00518|The Great Gatsby|Books|2025-07-20T00:00:00Z|2025-07-21T00:00:00Z|brookssusan|142.02|vhendricks
AUC00519|Apple Watch Series 8 (2022 Model)|Electronics|2025-05-04T00:00:00Z|2025-05-07T00:00:00Z|donaldbarnes|143.63|rodney02
AUC00520|IKEA LINNMON Desk (Like New)|Home & Garden|2025-02-23T00:00:00Z|2025-02-24T00:00:00Z|philip11|75.85|davidfisher
AUC00521|Dell XPS 13 Laptop (Used)|Electronics|2025-07-26T00:00:00Z|2025-07-28T00:00:00Z|richard74|127.53|dstrickland
AUC00522|Barbie Dreamhouse|Toys & Games|2025-07-18T00:00:00Z|2025-07-20T00:00:00Z|eolsen|43.16|klinesharon
AUC00523|To Kill a Mockingbird (Used)|Books|2025-05-13T00:00:00Z|2025-05-16T00:00:00Z|hhill|132.6|joshuacalderon
AUC00524|Vintage Concert Poster|Collectibles|2025-02-17T00:00:00Z|2025-02-20T00:00:00Z|carolyn24|79.15|shawnnguyen
AUC00525|Levi's 501 Jeans (2022 Model)|Fashion|2025-03-26T00:00:00Z|2025-03-28T00:00:00Z|huffmankaren|118.5|arnoldjoseph
AUC00526|Vintage Concert Poster (Like New)|Collectibles|2025-08-24T00:00:00Z|2025-08-25T00:00:00Z|philipsantos|103.23|mcmillanfrancis
AUC00527|Philips Hue Starter Kit (2022 Model)|Home & Garden|2025-01-26T00:00:00Z|2025-01-27T00:00:00Z|rebecca68|45.33|smithbrooke
AUC00528|Harry Potter and the Philosopher's Stone (1st Ed.) (Rare)|Books|2025-05-13T00:00:00Z|2025-05-14T00:00:00Z|oevans|156.61|dominicgreen
AUC00529|Dell XPS 13 Laptop (Used)|Electronics|2025-01-19T00:00:00Z|2025-01-21T00:00:00Z|mitchelljeffery|89.24|traciemaynard
AUC00530|Atomic Habits (Rare)|Books|2025-02-03T00:00:00Z|2025-02-06T00:00:00Z|madison69|159.71|paulrachel
AUC00531|Samsung Galaxy S22 (Like New)|Electronics|2025-05-12T00:00:00Z|2025-05-14T00:00:00Z|vanderson|161.63|jason40
AUC00532|Michael Jordan Rookie Card (Like New)|Collectibles|2025-01-05T00:00:00Z|2025-01-07T00:00:00Z|natalielynch|160.66|james14
AUC00533|Michael Jordan Rookie Card (Rare)|Collectibles|2025-01-20T00:00:00Z|2025-01-22T00:00:00Z|baxterjoseph|149.26|daniel23
AUC00534|Apple iPhone 13 Pro (2022 Model)|Electronics|2025-05-30T00:00:00Z|2025-06-02T00:00:00Z|justin31|64.27|julie91
AUC00535|Nespresso Vertuo Coffee Machine (Used)|Home & Garden|2025-06-28T00:00:00Z|2025-06-30T00:00:00Z|ysmith|125.04|ngarcia
AUC00536|Levi's 501 Jeans|Fashion|2025-03-31T00:00:00Z|2025-04-03T00:00:00Z|burkedeborah|85.21|halljames
AUC00537|Weber Spirit II Gas Grill (Rare)|Home & Garden|2025-02-18T00:00:00Z|2025-02-21T00:00:00Z|loriwilliams|122.88|amandaowens
AUC00538|Hot Wheels Mega Garage (2022 Model)|Toys & Games|2025-05-24T00:00:00Z|2025-05-26T00:00:00Z|richardsonlaura|129.35|kingrandy
AUC00539|GoPro Hero 10 (2022 Model)|Electronics|2025-03-19T00:00:00Z|2025-03-20T00:00:00Z|stanleycarrillo|167.91|tadams
AUC00540|Antique Pocket Watch (2022 Model)|Collectibles|2025-08-21T00:00:00Z|2025-08-23T00:00:00Z|ortizashley|91.29|garciagina
AUC00541|LEGO Star Wars Millennium Falcon|Toys & Games|2025-07-29T00:00:00Z|2025-07-30T00:00:00Z|cristian40|109.09|adamcarpenter
AUC00542|Philips Hue Starter Kit|Home & Garden|2025-03-06T00:00:00Z|2025-03-07T00:00:00Z|chaney|92.62|qthompson
AUC00543|Rare Pokémon Charizard Card (Used)|Collectibles|2025-07-29T00:00:00Z|2025-07-31T00:00:00Z|omorris|147.78|andersontanner
AUC00544|Sony WH-1000XM4 (Used)|Electronics|2025-06-01T00:00:00Z|2025-06-03T00:00:00Z|zachary87|146.2|wallacecrystal
AUC00545|Apple Watch Series 8 (2022 Model)|Electronics|2025-08-26T00:00:00Z|2025-08-29T00:00:00Z|donna59|145.85|tyoung
AUC00546|Louis Vuitton Neverfull Bag|Fashion|2025-08-07T00:00:00Z|2025-08-10T00:00:00Z|mfowler|71.34|ashley53
AUC00547|Apple iPhone 13 Pro|Electronics|2025-07-30T00:00:00Z|2025-08-02T00:00:00Z|shepardjason|97.9|imontoya
AUC00548|Casio G-Shock Watch (2022 Model)|Fashion|2025-01-02T00:00:00Z|2025-01-03T00:00:00Z|danielsbianca|26.15|daniel26
AUC00549|Michael Jordan Rookie Card (Used)|Collectibles|2025-02-18T00:00:00Z|2025-02-19T00:00:00Z|johnsonbrent|85.47|ortegaeric
AUC00550|Nespresso Vertuo Coffee Machine (Rare)|Home & Garden|2025-07-13T00:00:00Z|2025-07-14T00:00:00Z|qrobinson|215.98|holly86
AUC00551|Louis Vuitton Neverfull Bag (Rare)|Fashion|2025-08-18T00:00:00Z|2025-08-21T00:00:00Z|hullmichael|209.6|robertsimon
AUC00552|GoPro Hero 10 (2022 Model)|Electronics|2025-08-11T00:00:00Z|2025-08-14T00:00:00Z|jacobdorsey|104.34|tabitha43
AUC00553|To Kill a Mockingbird (2022 Model)|Books|2025-06-28T00:00:00Z|2025-06-30T00:00:00Z|silvadavid|113.98|rachelsmith
AUC00554|Nespresso Vertuo Coffee Machine (Rare)|Home & Garden|2025-07-18T00:00:00Z|2025-07-21T00:00:00Z|jessicachaney|92.74|monica72
AUC00555|Nike Air Force 1 (Used)|Fashion|2025-08-05T00:00:00Z|2025-08-07T00:00:00Z|austinpatricia|81.88|marissa94
AUC00556|Nespresso Vertuo Coffee Machine|Home & Garden|2025-03-27T00:00:00Z|2025-03-28T00:00:00Z|jenny46|187.49|jenniferwallace
AUC00557|Philips Hue Starter Kit|Home & Garden|2025-05-10T00:00:00Z|2025-05-12T00:00:00Z|amandaturner|286.07|randalltodd
AUC00558|Philips Hue Starter Kit (Rare)|Home & Garden|2025-05-23T00:00:00Z|2025-05-24T00:00:00Z|amandamorris|269.81|alexanderjordan
AUC00559|IKEA LINNMON Desk (Like New)|Home & Garden|2025-05-30T00:00:00Z|2025-05-31T00:00:00Z|rodriguezjasmine|84.61|sheltondonald
AUC00560|GoPro Hero 10 (Like New)|Electronics|2025-03-31T00:00:00Z|2025-04-03T00:00:00Z|llutz|60.7|andersonmichael
