item_id|bidder_id|bid_amount|bid_time
AUC00511|dustin90|105.56|2025-06-21T00:00:00Z
AUC00511|jeffreystewart|109.14|2025-06-21T00:00:00Z
AUC00511|devon57|129.17|2025-06-21T00:00:00Z
AUC00511|melinda05|102.91|2025-06-21T00:00:00Z
AUC00511|ebird|96.41|2025-06-22T00:00:00Z
AUC00511|smithcrystal|88.74|2025-06-22T00:00:00Z
AUC00512|sylviaarnold|12.16|2025-02-26T00:00:00Z
AUC00512|adam10|18.66|2025-02-26T00:00:00Z
AUC00512|floresjason|21.29|2025-02-26T00:00:00Z
AUC00512|adam54|27.04|2025-02-26T00:00:00Z
AUC00512|loweryandrew|16.5|2025-02-26T00:00:00Z
AUC00512|frankrenee|47.43|2025-02-27T00:00:00Z
AUC00512|gyoung|58.79|2025-02-27T00:00:00Z
AUC00512|kevin28|67.34|2025-02-27T00:00:00Z
AUC00513|jennifer12|89.02|2025-08-18T00:00:00Z
AUC00513|andres30|92.91|2025-08-18T00:00:00Z
AUC00513|teresa96|93.5|2025-08-18T00:00:00Z
AUC00513|michaeljohnston|97.55|2025-08-18T00:00:00Z
AUC00513|evanwhite|107.47|2025-08-18T00:00:00Z
AUC00513|mlane|104.99|2025-08-18T00:00:00Z
AUC00513|michelle75|118.78|2025-08-18T00:00:00Z
AUC00513|davidmorris|96.53|2025-08-18T00:00:00Z
AUC00513|lewismatthew|144.1|2025-08-18T00:00:00Z
AUC00513|latoyawilkins|121.06|2025-08-18T00:00:00Z
AUC00513|troy25|183.2|2025-08-18T00:00:00Z
AUC00513|monica43|105.08|2025-08-18T00:00:00Z
AUC00513|millerdavid|189.76|2025-08-18T00:00:00Z
AUC00514|alexander98|95.56|2025-02-21T00:00:00Z
AUC00514|carpenterjohnny|105.29|2025-02-21T00:00:00Z
AUC00514|jstanley|101.08|2025-02-21T00:00:00Z
AUC00514|susan25|102.25|2025-02-21T00:00:00Z
AUC00514|umcdaniel|110.31|2025-02-21T00:00:00Z
AUC00514|villanuevachad|108.1|2025-02-21T00:00:00Z
AUC00514|nicole91|124.86|2025-02-21T00:00:00Z
AUC00514|jimenezlogan|139.6|2025-02-21T00:00:00Z
AUC00514|acooper|126.39|2025-02-21T00:00:00Z
AUC00514|patrick57|182.25|2025-02-21T00:00:00Z
AUC00514|christinebates|184.04|2025-02-22T00:00:00Z
AUC00514|samuel04|107.77|2025-02-22T00:00:00Z
AUC00514|brittanylawrence|110.21|2025-02-22T00:00:00Z
AUC00514|powerstina|120.93|2025-02-22T00:00:00Z
AUC00514|alexander70|178.67|2025-02-22T00:00:00Z
AUC00514|rdouglas|140.62|2025-02-22T00:00:00Z
AUC00514|michaelberry|199.19|2025-02-22T00:00:00Z
AUC00514|smithmichael|188.76|2025-02-22T00:00:00Z
AUC00514|vickieknight|118.99|2025-02-22T00:00:00Z
AUC00514|santosjohn|116.44|2025-02-22T00:00:00Z
AUC00515|walkerjoshua|72.79|2025-04-19T00:00:00Z
AUC00515|thomas14|78.75|2025-04-20T00:00:00Z
AUC00515|paul81|78.46|2025-04-20T00:00:00Z
AUC00515|cadams|87.24|2025-04-20T00:00:00Z
AUC00515|danielledavis|104.4|2025-04-20T00:00:00Z
AUC00515|alanmiranda|102.54|2025-04-20T00:00:00Z
AUC00515|kevincordova|94.48|2025-04-20T00:00:00Z
AUC00515|melissa78|96.59|2025-04-20T00:00:00Z
AUC00516|williamsnatalie|94.15|2025-03-11T00:00:00Z
AUC00516|sergio66|99.47|2025-03-11T00:00:00Z
AUC00516|koconnell|98.43|2025-03-11T00:00:00Z
AUC00516|seanbridges|114.02|2025-03-11T00:00:00Z
AUC00516|millertonya|122.33|2025-03-11T00:00:00Z
AUC00516|katherine89|133.38|2025-03-11T00:00:00Z
AUC00516|jessicarobertson|142.55|2025-03-11T00:00:00Z
AUC00516|brian48|108.96|2025-03-11T00:00:00Z
AUC00516|caleb98|172.85|2025-03-11T00:00:00Z
AUC00517|cookjeffrey|46.1|2025-05-04T00:00:00Z
AUC00517|valenzuelamichael|47.48|2025-05-04T00:00:00Z
AUC00517|pjones|63.06|2025-05-04T00:00:00Z
AUC00517|eolson|53.39|2025-05-04T00:00:00Z
AUC00517|james12|51.8|2025-05-04T00:00:00Z
AUC00517|paul34|75.14|2025-05-04T00:00:00Z
AUC00517|kathleenbarton|64.38|2025-05-04T00:00:00Z
AUC00517|cameronweeks|79.78|2025-05-04T00:00:00Z
AUC00517|jeffrey03|55.48|2025-05-04T00:00:00Z
AUC00517|steven38|65.44|2025-05-04T00:00:00Z
AUC00517|mallory30|139.92|2025-05-04T00:00:00Z
AUC00518|goodsandra|42.76|2025-07-20T00:00:00Z
AUC00518|vrodriguez|47.07|2025-07-20T00:00:00Z
AUC00518|emilyhughes|56.05|2025-07-20T00:00:00Z
AUC00518|greenmichael|56.37|2025-07-20T00:00:00Z
AUC00518|justingarcia|77.15|2025-07-21T00:00:00Z
AUC00518|xgonzales|66.87|2025-07-21T00:00:00Z
AUC00518|dhanson|83.11|2025-07-21T00:00:00Z
AUC00518|zlogan|56.58|2025-07-21T00:00:00Z
AUC00518|robertkelly|81.85|2025-07-21T00:00:00Z
AUC00518|wrightmelissa|101.25|2025-07-21T00:00:00Z
AUC00518|vhendricks|142.02|2025-07-21T00:00:00Z
AUC00519|jacob36|22.08|2025-05-04T00:00:00Z
AUC00519|gallowayjames|26.84|2025-05-04T00:00:00Z
AUC00519|jordantyler|32.37|2025-05-04T00:00:00Z
AUC00519|daniel53|31.44|2025-05-04T00:00:00Z
AUC00519|jharding|27.51|2025-05-04T00:00:00Z
AUC00519|paulhuff|70.81|2025-05-04T00:00:00Z
AUC00519|micheal17|78.01|2025-05-05T00:00:00Z
AUC00519|jessica57|67.47|2025-05-05T00:00:00Z
AUC00519|adriennechambers|43.23|2025-05-05T00:00:00Z
AUC00519|perezbenjamin|87.57|2025-05-05T00:00:00Z
AUC00519|david80|96.37|2025-05-05T00:00:00Z
AUC00519|brandy39|118.47|2025-05-05T00:00:00Z
AUC00519|kristina67|56.83|2025-05-05T00:00:00Z
AUC00519|patrickcynthia|56.09|2025-05-05T00:00:00Z
AUC00519|halltimothy|133.4|2025-05-05T00:00:00Z
AUC00519|xparsons|40.88|2025-05-05T00:00:00Z
AUC00519|rodney02|143.63|2025-05-05T00:00:00Z
AUC00520|ruizbrittany|55.38|2025-02-23T00:00:00Z
AUC00520|jamesevans|64.95|2025-02-24T00:00:00Z
AUC00520|nrogers|69.98|2025-02-24T00:00:00Z
AUC00520|davidfisher|75.85|2025-02-24T00:00:00Z
AUC00521|vmartin|14.73|2025-07-26T00:00:00Z
AUC00521|christina42|20.98|2025-07-26T00:00:00Z
AUC00521|robinsonalan|21.37|2025-07-26T00:00:00Z
AUC00521|colleengarcia|25.17|2025-07-26T00:00:00Z
AUC00521|nicholashamilton|27.2|2025-07-26T00:00:00Z
AUC00521|johndrake|62.18|2025-07-26T00:00:00Z
AUC00521|barnettashley|57.63|2025-07-26T00:00:00Z
AUC00521|shaun83|59.87|2025-07-26T00:00:00Z
AUC00521|eburns|24.2|2025-07-26T00:00:00Z
AUC00521|rlogan|95.41|2025-07-26T00:00:00Z
AUC00521|enguyen|114.51|2025-07-26T00:00:00Z
AUC00521|blankenshipalicia|74.32|2025-07-26T00:00:00Z
AUC00521|jameshouse|51.22|2025-07-27T00:00:00Z
AUC00521|villanuevadaniel|125.27|2025-07-27T00:00:00Z
AUC00521|ncurry|108.48|2025-07-27T00:00:00Z
AUC00521|wendycolon|32.62|2025-07-27T00:00:00Z
AUC00521|joseph61|57.46|2025-07-27T00:00:00Z
AUC00521|nicolebrady|164.8|2025-07-27T00:00:00Z
AUC00521|susanpalmer|35.07|2025-07-27T00:00:00Z
AUC00521|dstrickland|127.53|2025-07-27T00:00:00Z
AUC00522|jerry72|32.03|2025-07-19T00:00:00Z
AUC00522|david52|36.96|2025-07-19T00:00:00Z
AUC00522|larrywheeler|46.27|2025-07-19T00:00:00Z
AUC00522|pbeasley|57.47|2025-07-19T00:00:00Z
AUC00522|jessica17|40.53|2025-07-19T00:00:00Z
AUC00522|kjones|79.4|2025-07-19T00:00:00Z
AUC00522|kevin50|88.86|2025-07-19T00:00:00Z
AUC00522|klinesharon|43.16|2025-07-19T00:00:00Z
AUC00523|jkhan|56.73|2025-05-13T00:00:00Z
AUC00523|reillykathy|62.12|2025-05-13T00:00:00Z
AUC00523|rpearson|65.84|2025-05-14T00:00:00Z
AUC00523|asalazar|77.88|2025-05-14T00:00:00Z
AUC00523|francisco60|74.64|2025-05-14T00:00:00Z
AUC00523|xmurillo|103.36|2025-05-14T00:00:00Z
AUC00523|michael14|110.89|2025-05-14T00:00:00Z
AUC00523|fnelson|105.87|2025-05-14T00:00:00Z
AUC00523|kathrynmoore|112.25|2025-05-14T00:00:00Z
AUC00523|nday|88.81|2025-05-14T00:00:00Z
AUC00523|iburns|87.35|2025-05-14T00:00:00Z
AUC00523|laurapena|70.54|2025-05-14T00:00:00Z
AUC00523|john34|174.67|2025-05-14T00:00:00Z
AUC00523|wangdavid|147.01|2025-05-14T00:00:00Z
AUC00523|mcdonaldjohn|146.57|2025-05-14T00:00:00Z
AUC00523|gomeznicole|138.14|2025-05-14T00:00:00Z
AUC00523|uthompson|197.13|2025-05-14T00:00:00Z
AUC00523|franciskarla|120.76|2025-05-14T00:00:00Z
AUC00523|robert86|139.95|2025-05-14T00:00:00Z
AUC00523|kevinstevens|126.15|2025-05-14T00:00:00Z
AUC00523|heatherrobertson|153.75|2025-05-14T00:00:00Z
AUC00523|nicoleterrell|78.6|2025-05-14T00:00:00Z
AUC00523|joshuacalderon|132.6|2025-05-14T00:00:00Z
AUC00524|michele89|50.5|2025-02-17T00:00:00Z
AUC00524|harrisamy|60.11|2025-02-18T00:00:00Z
AUC00524|timothyball|57.76|2025-02-18T00:00:00Z
AUC00524|johnsonadam|73.1|2025-02-18T00:00:00Z
AUC00524|shawnnguyen|79.15|2025-02-18T00:00:00Z
AUC00525|edwardssheila|10.98|2025-03-26T00:00:00Z
AUC00525|watsondamon|15.74|2025-03-26T00:00:00Z
AUC00525|bakerronnie|19.27|2025-03-26T00:00:00Z
AUC00525|valerie62|16.53|2025-03-26T00:00:00Z
AUC00525|kgarcia|29.33|2025-03-26T00:00:00Z
AUC00525|jholmes|19.93|2025-03-27T00:00:00Z
AUC00525|emilyeaton|24.84|2025-03-27T00:00:00Z
AUC00525|john81|55.21|2025-03-27T00:00:00Z
AUC00525|vasquezjulia|89.46|2025-03-27T00:00:00Z
AUC00525|lallen|84.99|2025-03-27T00:00:00Z
AUC00525|wdaugherty|37.35|2025-03-27T00:00:00Z
AUC00525|zhenderson|47.37|2025-03-27T00:00:00Z
AUC00525|gomezeric|81|2025-03-27T00:00:00Z
AUC00525|matthew15|44.07|2025-03-27T00:00:00Z
AUC00525|arnoldjoseph|118.5|2025-03-27T00:00:00Z
AUC00526|castroconnie|74.2|2025-08-24T00:00:00Z
AUC00526|cannonholly|80.02|2025-08-24T00:00:00Z
AUC00526|ngreen|80.31|2025-08-24T00:00:00Z
AUC00526|jessicanewman|80.66|2025-08-24T00:00:00Z
AUC00526|tatemichael|82.37|2025-08-24T00:00:00Z
AUC00526|mcmillanfrancis|103.23|2025-08-25T00:00:00Z
AUC00527|ortizrobert|10.19|2025-01-26T00:00:00Z
AUC00527|kristen89|19.11|2025-01-26T00:00:00Z
AUC00527|msmith|24.89|2025-01-26T00:00:00Z
AUC00527|rberger|25.22|2025-01-27T00:00:00Z
AUC00527|emilyrasmussen|30.72|2025-01-27T00:00:00Z
AUC00527|matthew35|25.36|2025-01-27T00:00:00Z
AUC00527|brianna26|50.21|2025-01-27T00:00:00Z
AUC00527|millerrichard|23.04|2025-01-27T00:00:00Z
AUC00527|jamesamber|67.98|2025-01-27T00:00:00Z
AUC00527|kristabradford|68.61|2025-01-27T00:00:00Z
AUC00527|ryan86|23.76|2025-01-27T00:00:00Z
AUC00527|xsmith|38.77|2025-01-27T00:00:00Z
AUC00527|wilsonashley|46.53|2025-01-27T00:00:00Z
AUC00527|smitherica|79.1|2025-01-27T00:00:00Z
AUC00527|kennedyrobert|45.07|2025-01-27T00:00:00Z
AUC00527|smithbrooke|45.33|2025-01-27T00:00:00Z
AUC00528|bhenry|55.31|2025-05-13T00:00:00Z
AUC00528|ashleysharp|59.13|2025-05-13T00:00:00Z
AUC00528|uhatfield|71.41|2025-05-13T00:00:00Z
AUC00528|mitchellnichole|64.27|2025-05-13T00:00:00Z
AUC00528|ruth45|72.6|2025-05-13T00:00:00Z
AUC00528|angelafitzgerald|99.44|2025-05-13T00:00:00Z
AUC00528|wtownsend|76.41|2025-05-13T00:00:00Z
AUC00528|cobbjames|99.97|2025-05-13T00:00:00Z
AUC00528|brittanylewis|121.84|2025-05-13T00:00:00Z
AUC00528|uray|120.5|2025-05-13T00:00:00Z
AUC00528|kerrlinda|65.76|2025-05-13T00:00:00Z
AUC00528|calvinbarnes|164.28|2025-05-13T00:00:00Z
AUC00528|dominicgreen|156.61|2025-05-14T00:00:00Z
AUC00529|frazierjames|52.77|2025-01-19T00:00:00Z
AUC00529|joythornton|62.37|2025-01-19T00:00:00Z
AUC00529|melissaandersen|60.32|2025-01-19T00:00:00Z
AUC00529|pereznatasha|68.71|2025-01-19T00:00:00Z
AUC00529|davidcoleman|89.03|2025-01-19T00:00:00Z
AUC00529|candice06|97.28|2025-01-19T00:00:00Z
AUC00529|yellis|98.14|2025-01-19T00:00:00Z
AUC00529|david60|62.45|2025-01-20T00:00:00Z
AUC00529|traciemaynard|89.24|2025-01-20T00:00:00Z
AUC00530|lisawright|93.21|2025-02-03T00:00:00Z
AUC00530|dustin31|95.41|2025-02-03T00:00:00Z
AUC00530|kfranklin|96.71|2025-02-03T00:00:00Z
AUC00530|fwagner|116.82|2025-02-03T00:00:00Z
AUC00530|aliciahogan|113.95|2025-02-04T00:00:00Z
AUC00530|mooneykevin|139.97|2025-02-04T00:00:00Z
AUC00530|diana84|116.26|2025-02-04T00:00:00Z
AUC00530|masseycassandra|119.02|2025-02-04T00:00:00Z
AUC00530|jack80|101.42|2025-02-04T00:00:00Z
AUC00530|sydney25|106.61|2025-02-04T00:00:00Z
AUC00530|garnermelissa|132.43|2025-02-04T00:00:00Z
AUC00530|ynewman|161.7|2025-02-04T00:00:00Z
AUC00530|emilycarpenter|149.02|2025-02-04T00:00:00Z
AUC00530|cmiller|152.22|2025-02-04T00:00:00Z
AUC00530|umoore|215.31|2025-02-04T00:00:00Z
AUC00530|greennancy|223.14|2025-02-04T00:00:00Z
AUC00530|riverarobert|136.59|2025-02-04T00:00:00Z
AUC00530|mmoon|198.19|2025-02-04T00:00:00Z
AUC00530|daltondelgado|172.87|2025-02-04T00:00:00Z
AUC00530|patricia53|267.23|2025-02-04T00:00:00Z
AUC00530|shawn86|135.59|2025-02-04T00:00:00Z
AUC00530|paulrachel|159.71|2025-02-04T00:00:00Z
AUC00531|qjohnson|77.1|2025-05-12T00:00:00Z
AUC00531|victor02|86.04|2025-05-12T00:00:00Z
AUC00531|janderson|90.82|2025-05-12T00:00:00Z
AUC00531|znewman|88.67|2025-05-13T00:00:00Z
AUC00531|owatson|114.64|2025-05-13T00:00:00Z
AUC00531|sarahwelch|87.62|2025-05-13T00:00:00Z
AUC00531|vsellers|86.75|2025-05-13T00:00:00Z
AUC00531|dawnrivera|130.72|2025-05-13T00:00:00Z
AUC00531|jorgetate|98.27|2025-05-13T00:00:00Z
AUC00531|elizabeth52|151.17|2025-05-13T00:00:00Z
AUC00531|larry40|114.89|2025-05-13T00:00:00Z
AUC00531|jesusdeleon|144.73|2025-05-13T00:00:00Z
AUC00531|boylelinda|139.12|2025-05-13T00:00:00Z
AUC00531|benitezaaron|181.08|2025-05-13T00:00:00Z
AUC00531|weavernoah|189.57|2025-05-13T00:00:00Z
AUC00531|sydneygonzalez|117.52|2025-05-13T00:00:00Z
AUC00531|davidmason|109.47|2025-05-13T00:00:00Z
AUC00531|kristina26|192.39|2025-05-13T00:00:00Z
AUC00531|sullivanmelissa|207.21|2025-05-13T00:00:00Z
AUC00531|jason53|183.64|2025-05-13T00:00:00Z
AUC00531|dmolina|166.23|2025-05-13T00:00:00Z
AUC00531|jason40|161.63|2025-05-13T00:00:00Z
AUC00532|vasquezcharles|51.18|2025-01-05T00:00:00Z
AUC00532|joseph76|57.07|2025-01-05T00:00:00Z
AUC00532|paulschmitt|57.85|2025-01-05T00:00:00Z
AUC00532|alyssagreen|68.23|2025-01-05T00:00:00Z
AUC00532|johnsonscott|86.08|2025-01-05T00:00:00Z
AUC00532|robertmann|61.55|2025-01-05T00:00:00Z
AUC00532|virginia03|83.81|2025-01-05T00:00:00Z
AUC00532|ruthjohnson|93.26|2025-01-05T00:00:00Z
AUC00532|ebailey|116.45|2025-01-05T00:00:00Z
AUC00532|patrick41|132.01|2025-01-05T00:00:00Z
AUC00532|ryan33|96.8|2025-01-05T00:00:00Z
AUC00532|gibbskathy|109.72|2025-01-05T00:00:00Z
AUC00532|mdiaz|74.65|2025-01-06T00:00:00Z
AUC00532|efletcher|73.82|2025-01-06T00:00:00Z
AUC00532|hannahwilliamson|144.81|2025-01-06T00:00:00Z
AUC00532|genesavage|93.7|2025-01-06T00:00:00Z
AUC00532|gregorywhitaker|136.71|2025-01-06T00:00:00Z
AUC00532|rebeccaedwards|118.85|2025-01-06T00:00:00Z
AUC00532|james14|160.66|2025-01-06T00:00:00Z
AUC00533|ichristensen|30.55|2025-01-20T00:00:00Z
AUC00533|glasslawrence|39.33|2025-01-20T00:00:00Z
AUC00533|cduffy|38.9|2025-01-20T00:00:00Z
AUC00533|lance66|42.09|2025-01-20T00:00:00Z
AUC00533|wwinters|43.16|2025-01-20T00:00:00Z
AUC00533|james30|47.72|2025-01-20T00:00:00Z
AUC00533|whitebobby|61.87|2025-01-20T00:00:00Z
AUC00533|christinabryant|50.71|2025-01-20T00:00:00Z
AUC00533|bbowers|67.22|2025-01-20T00:00:00Z
AUC00533|christopher99|82.19|2025-01-20T00:00:00Z
AUC00533|michelewilson|79.47|2025-01-20T00:00:00Z
AUC00533|colerebecca|106.78|2025-01-20T00:00:00Z
AUC00533|buchananchristopher|143.12|2025-01-20T00:00:00Z
AUC00533|cooknathaniel|104.75|2025-01-20T00:00:00Z
AUC00533|myerstyler|135.47|2025-01-20T00:00:00Z
AUC00533|johnjohnson|98.04|2025-01-20T00:00:00Z
AUC00533|velezjared|97.25|2025-01-20T00:00:00Z
AUC00533|john51|72.82|2025-01-20T00:00:00Z
AUC00533|michael91|113.03|2025-01-20T00:00:00Z
AUC00533|benjaminsantos|169.38|2025-01-20T00:00:00Z
AUC00533|angela99|94.17|2025-01-21T00:00:00Z
AUC00533|saraoliver|211.7|2025-01-21T00:00:00Z
AUC00533|april33|108.77|2025-01-21T00:00:00Z
AUC00533|rubenpotter|148.47|2025-01-21T00:00:00Z
AUC00533|daniel23|149.26|2025-01-21T00:00:00Z
AUC00534|ublackburn|31.97|2025-05-31T00:00:00Z
AUC00534|townsendchristopher|38.21|2025-05-31T00:00:00Z
AUC00534|darylburgess|39.08|2025-05-31T00:00:00Z
AUC00534|morrismichael|35.83|2025-05-31T00:00:00Z
AUC00534|nicole67|39.08|2025-05-31T00:00:00Z
AUC00534|jacqueline35|67.53|2025-05-31T00:00:00Z
AUC00534|julie91|64.27|2025-05-31T00:00:00Z
AUC00535|johnsonrebecca|86.95|2025-06-28T00:00:00Z
AUC00535|zmiller|92.95|2025-06-28T00:00:00Z
AUC00535|richard20|99.6|2025-06-28T00:00:00Z
AUC00535|jacobolson|95.08|2025-06-28T00:00:00Z
AUC00535|wallacejoshua|105.41|2025-06-28T00:00:00Z
AUC00535|cindyestrada|110.71|2025-06-28T00:00:00Z
AUC00535|benjamin64|141.57|2025-06-28T00:00:00Z
AUC00535|michaela93|146.97|2025-06-28T00:00:00Z
AUC00535|angelacolon|105.45|2025-06-28T00:00:00Z
AUC00535|cuevaselizabeth|171.83|2025-06-28T00:00:00Z
AUC00535|gtodd|146.42|2025-06-28T00:00:00Z
AUC00535|johnbennett|135.22|2025-06-28T00:00:00Z
AUC00535|huntdeborah|127.74|2025-06-28T00:00:00Z
AUC00535|hmartin|214.96|2025-06-28T00:00:00Z
AUC00535|barajasalicia|132.34|2025-06-28T00:00:00Z
AUC00535|olivia70|182.15|2025-06-28T00:00:00Z
AUC00535|rebecca58|168.81|2025-06-28T00:00:00Z
AUC00535|rwagner|109.58|2025-06-28T00:00:00Z
AUC00535|englishjames|168.27|2025-06-28T00:00:00Z
AUC00535|hgoodman|146.46|2025-06-28T00:00:00Z
AUC00535|justinfreeman|155.27|2025-06-28T00:00:00Z
AUC00535|clarkscott|253.4|2025-06-29T00:00:00Z
AUC00535|jeanne36|135.23|2025-06-29T00:00:00Z
AUC00535|brittanyarnold|295.62|2025-06-29T00:00:00Z
AUC00535|ngarcia|125.04|2025-06-29T00:00:00Z
AUC00536|thomasroth|61.07|2025-03-31T00:00:00Z
AUC00536|robertanderson|71.02|2025-03-31T00:00:00Z
AUC00536|fisherjohn|65.55|2025-03-31T00:00:00Z
AUC00536|benjaminsmith|76.72|2025-04-01T00:00:00Z
AUC00536|karen46|65.78|2025-04-01T00:00:00Z
AUC00536|ohess|93.44|2025-04-01T00:00:00Z
AUC00536|jonathan55|118|2025-04-01T00:00:00Z
AUC00536|michael48|76.59|2025-04-01T00:00:00Z
AUC00536|jenkinsstephanie|74.64|2025-04-01T00:00:00Z
AUC00536|gmaxwell|145.86|2025-04-01T00:00:00Z
AUC00536|lisashort|83.71|2025-04-01T00:00:00Z
AUC00536|rhondapeck|82.92|2025-04-01T00:00:00Z
AUC00536|nstone|100.37|2025-04-01T00:00:00Z
AUC00536|stephanie82|180.88|2025-04-01T00:00:00Z
AUC00536|cferguson|120.04|2025-04-01T00:00:00Z
AUC00536|cynthiarogers|130.31|2025-04-01T00:00:00Z
AUC00536|sophialee|208.88|2025-04-01T00:00:00Z
AUC00536|rrodriguez|168.54|2025-04-01T00:00:00Z
AUC00536|halljames|85.21|2025-04-01T00:00:00Z
AUC00537|hansonkristi|22.38|2025-02-18T00:00:00Z
AUC00537|mbowman|23.78|2025-02-18T00:00:00Z
AUC00537|hodgesdeanna|28.51|2025-02-18T00:00:00Z
AUC00537|pmoore|48.41|2025-02-18T00:00:00Z
AUC00537|vasquezsean|33.43|2025-02-18T00:00:00Z
AUC00537|javiersmith|27.46|2025-02-18T00:00:00Z
AUC00537|brianmoore|43.24|2025-02-18T00:00:00Z
AUC00537|nkrause|56.98|2025-02-19T00:00:00Z
AUC00537|brittany32|69.1|2025-02-19T00:00:00Z
AUC00537|maria89|50.4|2025-02-19T00:00:00Z
AUC00537|cherylblankenship|114.44|2025-02-19T00:00:00Z
AUC00537|johnsonjeffrey|100.09|2025-02-19T00:00:00Z
AUC00537|amandaowens|122.88|2025-02-19T00:00:00Z
AUC00538|leejennifer|80.16|2025-05-24T00:00:00Z
AUC00538|benjamin03|87.08|2025-05-24T00:00:00Z
AUC00538|rachaelcraig|86.15|2025-05-24T00:00:00Z
AUC00538|ataylor|93.03|2025-05-24T00:00:00Z
AUC00538|william57|96.92|2025-05-24T00:00:00Z
AUC00538|anthony88|117.69|2025-05-24T00:00:00Z
AUC00538|dawn88|116.46|2025-05-24T00:00:00Z
AUC00538|carladunn|150|2025-05-24T00:00:00Z
AUC00538|qgomez|102.31|2025-05-24T00:00:00Z
AUC00538|elizabeth85|98.93|2025-05-24T00:00:00Z
AUC00538|elizabeth89|133.4|2025-05-24T00:00:00Z
AUC00538|lori04|92.14|2025-05-24T00:00:00Z
AUC00538|danielle70|121.41|2025-05-25T00:00:00Z
AUC00538|kingrandy|129.35|2025-05-25T00:00:00Z
AUC00539|barbarabyrd|55.27|2025-03-19T00:00:00Z
AUC00539|ualexander|61.66|2025-03-19T00:00:00Z
AUC00539|david50|66.47|2025-03-19T00:00:00Z
AUC00539|terrilittle|63.91|2025-03-19T00:00:00Z
AUC00539|parkselizabeth|66.86|2025-03-19T00:00:00Z
AUC00539|vparsons|98.17|2025-03-19T00:00:00Z
AUC00539|melissaanderson|81.03|2025-03-19T00:00:00Z
AUC00539|scottmitchell|97.68|2025-03-19T00:00:00Z
AUC00539|michaeltorres|108.28|2025-03-19T00:00:00Z
AUC00539|onelson|100.47|2025-03-19T00:00:00Z
AUC00539|nshaw|113.42|2025-03-19T00:00:00Z
AUC00539|barajasdiane|138.2|2025-03-19T00:00:00Z
AUC00539|tadams|167.91|2025-03-20T00:00:00Z
AUC00540|jessica54|62.88|2025-08-21T00:00:00Z
AUC00540|steven17|64.35|2025-08-21T00:00:00Z
AUC00540|michaelgray|69.81|2025-08-21T00:00:00Z
AUC00540|garciagina|91.29|2025-08-21T00:00:00Z
AUC00541|richmondlisa|32.49|2025-07-29T00:00:00Z
AUC00541|renee60|41.76|2025-07-29T00:00:00Z
AUC00541|roseamy|43.43|2025-07-29T00:00:00Z
AUC00541|robertsrobert|61.58|2025-07-29T00:00:00Z
AUC00541|esimon|68.65|2025-07-29T00:00:00Z
AUC00541|bsnyder|59.64|2025-07-29T00:00:00Z
AUC00541|atkinsbrandon|78.21|2025-07-29T00:00:00Z
AUC00541|sburns|95.7|2025-07-29T00:00:00Z
AUC00541|markwatson|62.6|2025-07-29T00:00:00Z
AUC00541|katherine51|122.1|2025-07-29T00:00:00Z
AUC00541|kduran|55.3|2025-07-29T00:00:00Z
AUC00541|nathanmcdonald|120.45|2025-07-29T00:00:00Z
AUC00541|gomezrodney|137.75|2025-07-29T00:00:00Z
AUC00541|trevorknight|56.13|2025-07-29T00:00:00Z
AUC00541|nancyjohns|128.37|2025-07-29T00:00:00Z
AUC00541|brian19|130.16|2025-07-29T00:00:00Z
AUC00541|jamiehoffman|61.35|2025-07-30T00:00:00Z
AUC00541|silvatara|179.99|2025-07-30T00:00:00Z
AUC00541|melvinwong|199.39|2025-07-30T00:00:00Z
AUC00541|lorimarshall|205.52|2025-07-30T00:00:00Z
AUC00541|vsanders|57.22|2025-07-30T00:00:00Z
AUC00541|adamcarpenter|109.09|2025-07-30T00:00:00Z
AUC00542|cervantesbrittany|56.55|2025-03-06T00:00:00Z
AUC00542|barry12|66.23|2025-03-06T00:00:00Z
AUC00542|amy02|74.89|2025-03-06T00:00:00Z
AUC00542|lauraholder|67.17|2025-03-06T00:00:00Z
AUC00542|qthompson|92.62|2025-03-06T00:00:00Z
AUC00543|paula41|96.68|2025-07-29T00:00:00Z
AUC00543|tina94|99.77|2025-07-29T00:00:00Z
AUC00543|trichmond|116.58|2025-07-29T00:00:00Z
AUC00543|gregoryboyer|108.38|2025-07-29T00:00:00Z
AUC00543|nicholas93|109.47|2025-07-29T00:00:00Z
AUC00543|marksanders|139.91|2025-07-29T00:00:00Z
AUC00543|zmitchell|132.21|2025-07-29T00:00:00Z
AUC00543|smithtiffany|155.98|2025-07-29T00:00:00Z
AUC00543|russellmoore|127.92|2025-07-29T00:00:00Z
AUC00543|kcarpenter|139.25|2025-07-29T00:00:00Z
AUC00543|rebecca79|180.03|2025-07-29T00:00:00Z
AUC00543|parkerjames|120.62|2025-07-29T00:00:00Z
AUC00543|robertowens|131.94|2025-07-29T00:00:00Z
AUC00543|pierceandrew|128.78|2025-07-29T00:00:00Z
AUC00543|judithramirez|116.87|2025-07-29T00:00:00Z
AUC00543|andersontanner|147.78|2025-07-30T00:00:00Z
AUC00544|slawrence|74.29|2025-06-01T00:00:00Z
AUC00544|jpalmer|81.3|2025-06-01T00:00:00Z
AUC00544|jjones|83.25|2025-06-01T00:00:00Z
AUC00544|heatherhawkins|94.9|2025-06-01T00:00:00Z
AUC00544|uspencer|93.19|2025-06-01T00:00:00Z
